Date,Open,High,Low,Close,Volume,PrevClose,MA20_Volume,O_gap,H_up,L_down,C_move,V_ratio,O_code,H_code,L_code,C_code,V_code,Code
2021-10-22,51.4739990234375,52.13800048828125,51.301998138427734,51.54100036621094,15367000,51.415000915527344,15548450.0,0.0011474882205504,0.0128997450643267,0.0033415100492085,0.0013016541175075,0.9883300264656606,3,2,1,3,3,32133
2021-10-25,51.749000549316406,52.45000076293945,51.51800155639648,52.207000732421875,12416000,51.54100036621094,15786550.0,0.004035625650018,0.013546159465534,0.0044638348657533,0.0088504160127498,0.786492298823999,3,2,1,4,2,32142
2021-10-26,52.52299880981445,53.499000549316406,52.400001525878906,53.387001037597656,24043000,52.207000732421875,15915800.0,0.0060527912532683,0.0185823688977861,0.00234177953892,0.0164499790065634,1.5106372284145315,4,3,1,4,5,43145
2021-10-27,53.18199920654297,53.60699844360352,52.18600082397461,52.31100082397461,23500000,53.387001037597656,16111750.0,-0.00383992033773,0.0079914114437478,0.0187281109666486,-0.0163776916167754,1.4585628500938757,3,2,3,2,4,32324
2021-10-28,52.41400146484375,52.994998931884766,52.34299850463867,52.957000732421875,11872000,52.31100082397461,16497600.0,0.0019690053573193,0.0110847760293728,0.0013546563555675,0.0103598132636817,0.7196198234894773,3,2,1,4,2,32142
2021-10-29,52.349998474121094,53.21500015258789,52.349998474121094,53.16699981689453,15564000,52.957000732421875,16304450.0,-0.0114621721378785,0.016523432735044,0.0,0.0156065208517115,0.954586017927621,2,3,1,4,3,23143
2021-11-01,53.03400039672851,53.257999420166016,52.49300003051758,52.80500030517578,16896000,53.16699981689453,16280050.0,-0.0025015408171246,0.004223687101894,0.0102010099589678,-0.0043179863830685,1.0378346503849805,3,1,2,3,3,31233
2021-11-02,52.744998931884766,54.082000732421875,52.667999267578125,53.707000732421875,16262000,52.80500030517578,16120200.0,-0.00113628203663,0.0253484089034435,0.0014598476797028,0.0182387301169433,1.0087964169179042,3,3,1,4,3,33143
2021-11-03,53.904998779296875,54.37900161743164,53.37699890136719,54.23699951171875,14038000,53.707000732421875,16105450.0,0.0036866338498674,0.008793300229455,0.0097950076966233,0.0061589971234613,0.8716304108236653,3,2,2,4,2,32242
2021-11-04,54.380001068115234,54.90700149536133,54.09199905395508,54.86199951171875,15956000,54.23699951171875,16205250.0,0.0026366052267619,0.0096910705570966,0.0052961016642756,0.0088635239819097,0.9846191820551982,3,2,2,4,3,32243
2021-11-05,55.0,55.96699905395508,54.98099899291992,55.891998291015625,18674000,54.86199951171875,16340000.0,0.0025154112046494,0.0175818009810014,0.0003454728560014,0.0162181507457386,1.1428396572827415,3,3,1,4,4,33144
2021-11-08,56.196998596191406,56.38899993896485,55.810001373291016,55.89500045776367,17231000,55.891998291015625,16759750.0,0.0054569583214348,0.003416576464396,0.0068864393573968,-0.0053739193546219,1.028117961186772,4,1,2,2,3,41223
2021-11-09,55.91899871826172,56.189998626708984,55.51399993896485,55.779998779296875,15838000,55.89500045776367,17062000.0,0.000429345385124,0.0048462940084577,0.0072425971240541,-0.0024857372655252,0.928261634040558,3,1,2,3,3,31233
2021-11-10,55.43000030517578,56.09000015258789,54.80500030517578,54.87699890136719,18450000,55.779998779296875,16804350.0,-0.0062746231943446,0.0119069067973734,0.0112754825285765,-0.0099765722670753,1.097930000267788,2,2,2,2,3,22223
2021-11-11,55.26900100708008,55.71200180053711,54.88100051879883,55.540000915527344,14157000,54.87699890136719,16905650.0,0.0071432861410197,0.0080153573501406,0.0070202189511539,0.0049032894300468,0.8374123443937382,4,2,2,3,2,42232
2021-11-12,55.84099960327149,56.58399963378906,55.45899963378906,56.321998596191406,13592000,55.540000915527344,16651850.0,0.0054194937483336,0.0133056362851004,0.0068408512060383,0.0086137246169879,0.8162456423760723,4,2,2,4,2,42242
2021-11-15,56.76900100708008,56.76900100708008,55.983001708984375,56.57699966430664,13972000,56.321998596191406,16076300.0,0.0079365509397761,0.0,0.0138455721283112,-0.0033821511629118,0.8691054533692454,4,1,2,3,2,41232
2021-11-16,56.40900039672851,56.952999114990234,56.27399826049805,56.87699890136719,13194000,56.57699966430664,15972800.0,-0.0029693916003842,0.0096438283684473,0.0023932729756064,0.0082965218555055,0.8260292497245317,3,2,1,4,2,32142
2021-11-17,56.81399917602539,57.13600158691406,56.40999984741211,56.9640007019043,12532000,56.87699890136719,15813350.0,-0.0011076485496544,0.0056676596535832,0.0071109116498132,0.0026402212140384,0.792494948888123,3,2,2,3,2,32232
2021-11-18,57.11000061035156,57.67300033569336,56.9640007019043,57.48099899291992,12712000,56.9640007019043,15767050.0,0.0025630206208881,0.0098581635322159,0.0025564683398165,0.0064962069445524,0.8062383261294915,3,2,1,4,2,32142
2021-11-19,57.62799835205078,57.72100067138672,56.59299850463867,56.87200164794922,19612000,57.48099899291992,15813300.0,0.0025573556776381,0.0016138391406167,0.0179600173007792,-0.0131185660741357,1.2402218385789177,3,1,3,2,4,31324
2021-11-22,57.167999267578125,57.20399856567383,55.24800109863281,55.327999114990234,25898000,56.87200164794922,16025550.0,0.0052046281307487,0.0006297106520591,0.0335851909030198,-0.0321858413126487,1.6160443791320735,4,1,4,1,5,41415
2021-11-23,55.242000579833984,55.58599853515625,54.85300064086914,55.512001037597656,17109000,55.327999114990234,16699650.0,-0.0015543402351766,0.0062271089336297,0.0070417424221027,0.0048875937679605,1.02451248978272,3,2,2,3,3,32233
2021-11-24,55.323001861572266,55.90800094604492,54.73899841308594,55.87300109863281,12084000,55.512001037597656,16352950.0,-0.0034046543538825,0.0105742469639739,0.0105562501822949,0.0099416014777495,0.7389492415741502,3,2,2,4,2,32242
2021-11-26,55.176998138427734,55.72999954223633,54.332000732421875,54.65900039672851,14219000,55.87300109863281,15782150.0,-0.0124568744567062,0.0100223176770368,0.0153143054989315,-0.0093879290134573,0.9009545594231456,2,2,3,2,3,22323
2021-11-29,55.619998931884766,56.755001068115234,55.36800003051758,56.43399810791016,18703000,54.65900039672851,15899500.0,0.017581707096381,0.0204063674582312,0.0045307246710989,0.014635008839577,1.1763262995691688,4,3,1,4,4,43144
2021-11-30,56.32699966430664,56.499000549316406,55.20000076293945,55.36800003051758,22574000,56.43399810791016,16056450.0,-0.0018959926142203,0.0030536134719556,0.0200081472133042,-0.0170255763577757,1.4059147569979666,3,1,3,2,4,31324
2021-12-01,56.347999572753906,56.847999572753906,55.33300018310547,55.47600173950195,21980000,55.36800003051758,16340350.0,0.0176997460933422,0.0088734294702764,0.0180130509928381,-0.0154752225431902,1.3451364260863443,4,2,3,2,4,42324
2021-12-02,54.60699844360352,55.9109992980957,54.400001525878906,55.244998931884766,22619000,55.47600173950195,16626250.0,-0.0156644903859329,0.0238797387085634,0.0037906664644532,0.0116834930771767,1.360439064731975,2,3,1,4,4,23144
2021-12-03,56.49399948120117,56.900001525878906,55.040000915527344,55.8120002746582,20305000,55.244998931884766,17055300.0,0.0226083912293379,0.0071866401459651,0.0257372212806009,-0.012072064516691,1.1905390113337204,5,2,3,2,4,52324
